003230, SEQID 22971, CYCLE 038 3000, SIZE 4017664, GAMMA 0.000, GAIN 70, SHUTTER 86, LAT 24.53713167, LON 121.86599167, ALT 374.600, UTC 04:48:04.00
003231, SEQID 22972, CYCLE 038 3500, SIZE 4015616, GAMMA 0.000, GAIN 64, SHUTTER 87, LAT 24.53713167, LON 121.86599167, ALT 374.600, UTC 04:48:04.00
003232, SEQID 22973, CYCLE 038 4000, SIZE 4009472, GAMMA 0.000, GAIN 67, SHUTTER 87, LAT 24.53722667, LON 121.86589833, ALT 374.000, UTC 04:48:05.00
003233, SEQID 22974, CYCLE 038 4500, SIZE 4002816, GAMMA 0.000, GAIN 69, SHUTTER 87, LAT 24.53722667, LON 121.86589833, ALT 374.000, UTC 04:48:05.00
003234, SEQID 22975, CYCLE 038 5000, SIZE 3956224, GAMMA 0.000, GAIN 64, SHUTTER 88, LAT 24.53722667, LON 121.86589833, ALT 374.000, UTC 04:48:05.00
003235, SEQID 22976, CYCLE 038 5500, SIZE 3914240, GAMMA 0.000, GAIN 64, SHUTTER 88, LAT 24.53722667, LON 121.86589833, ALT 374.000, UTC 04:48:05.00
003236, SEQID 22977, CYCLE 038 6000, SIZE 3870720, GAMMA 0.000, GAIN 64, SHUTTER 88, LAT 24.53722667, LON 121.86589833, ALT 374.000, UTC 04:48:05.00
003237, SEQID 22978, CYCLE 038 6500, SIZE 3820032, GAMMA 0.000, GAIN 64, SHUTTER 88, LAT 24.53722667, LON 121.86589833, ALT 374.000, UTC 04:48:05.00
003238, SEQID 22979, CYCLE 038 7000, SIZE 3782144, GAMMA 0.000, GAIN 64, SHUTTER 88, LAT 24.53722667, LON 121.86589833, ALT 374.000, UTC 04:48:05.00
003239, SEQID 22980, CYCLE 038 7500, SIZE 3896320, GAMMA 0.000, GAIN 64, SHUTTER 88, LAT 24.53722667, LON 121.86589833, ALT 374.000, UTC 04:48:05.00
003240, SEQID 22981, CYCLE 039 0000, SIZE 3756544, GAMMA 0.000, GAIN 64, SHUTTER 88, LAT 24.53722667, LON 121.86589833, ALT 374.000, UTC 04:48:05.00
003241, SEQID 22982, CYCLE 039 0500, SIZE 3874816, GAMMA 0.000, GAIN 64, SHUTTER 88, LAT 24.53722667, LON 121.86589833, ALT 374.000, UTC 04:48:05.00
003242, SEQID 22983, CYCLE 039 1000, SIZE 3735552, GAMMA 0.000, GAIN 64, SHUTTER 88, LAT 24.53722667, LON 121.86589833, ALT 374.000, UTC 04:48:05.00
003243, SEQID 22984, CYCLE 039 1500, SIZE 3863040, GAMMA 0.000, GAIN 65, SHUTTER 88, LAT 24.53722667, LON 121.86589833, ALT 374.000, UTC 04:48:05.00
003244, SEQID 22985, CYCLE 039 2000, SIZE 3963904, GAMMA 0.000, GAIN 67, SHUTTER 88, LAT 24.53731833, LON 121.86581000, ALT 373.300, UTC 04:48:06.00
003245, SEQID 22986, CYCLE 039 2500, SIZE 3738112, GAMMA 0.000, GAIN 70, SHUTTER 88, LAT 24.53731833, LON 121.86581000, ALT 373.300, UTC 04:48:06.00
003246, SEQID 22987, CYCLE 039 3000, SIZE 3864064, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53731833, LON 121.86581000, ALT 373.300, UTC 04:48:06.00
003247, SEQID 22988, CYCLE 039 3500, SIZE 3908096, GAMMA 0.000, GAIN 67, SHUTTER 89, LAT 24.53731833, LON 121.86581000, ALT 373.300, UTC 04:48:06.00
003248, SEQID 22989, CYCLE 039 4000, SIZE 3771392, GAMMA 0.000, GAIN 71, SHUTTER 89, LAT 24.53731833, LON 121.86581000, ALT 373.300, UTC 04:48:06.00
003249, SEQID 22990, CYCLE 039 4500, SIZE 3909120, GAMMA 0.000, GAIN 66, SHUTTER 90, LAT 24.53731833, LON 121.86581000, ALT 373.300, UTC 04:48:06.00
ERROR: Dropped frame : 1
003250, SEQID 22992, CYCLE 039 5500, SIZE 3859968, GAMMA 0.000, GAIN 66, SHUTTER 91, LAT 24.53731833, LON 121.86581000, ALT 373.300, UTC 04:48:06.00
ERROR: Dropped frame : 1
003251, SEQID 22994, CYCLE 039 6500, SIZE 3926016, GAMMA 0.000, GAIN 66, SHUTTER 92, LAT 24.53731833, LON 121.86581000, ALT 373.300, UTC 04:48:06.00
ERROR: Dropped frame : 2
003252, SEQID 22997, CYCLE 040 0000, SIZE 3984896, GAMMA 0.000, GAIN 69, SHUTTER 93, LAT 24.53731833, LON 121.86581000, ALT 373.300, UTC 04:48:06.00
ERROR: Dropped frame : 1
003253, SEQID 22999, CYCLE 040 1000, SIZE 3997184, GAMMA 0.000, GAIN 69, SHUTTER 94, LAT 24.53731833, LON 121.86581000, ALT 373.300, UTC 04:48:06.00
ERROR: Dropped frame : 1
003254, SEQID 23001, CYCLE 040 2000, SIZE 4008448, GAMMA 0.000, GAIN 67, SHUTTER 95, LAT 24.53740500, LON 121.86572833, ALT 372.800, UTC 04:48:07.00
ERROR: Dropped frame : 2
003255, SEQID 23004, CYCLE 040 3500, SIZE 4028416, GAMMA 0.000, GAIN 64, SHUTTER 96, LAT 24.53740500, LON 121.86572833, ALT 372.800, UTC 04:48:07.00
003256, SEQID 23005, CYCLE 040 4000, SIZE 4022784, GAMMA 0.000, GAIN 64, SHUTTER 96, LAT 24.53740500, LON 121.86572833, ALT 372.800, UTC 04:48:07.00
003257, SEQID 23006, CYCLE 040 4500, SIZE 4020736, GAMMA 0.000, GAIN 65, SHUTTER 96, LAT 24.53740500, LON 121.86572833, ALT 372.800, UTC 04:48:07.00
ERROR: Dropped frame : 1
003258, SEQID 23008, CYCLE 040 5500, SIZE 4043776, GAMMA 0.000, GAIN 69, SHUTTER 96, LAT 24.53740500, LON 121.86572833, ALT 372.800, UTC 04:48:07.00
ERROR: Dropped frame : 1
003259, SEQID 23010, CYCLE 040 6500, SIZE 4058112, GAMMA 0.000, GAIN 65, SHUTTER 97, LAT 24.53740500, LON 121.86572833, ALT 372.800, UTC 04:48:07.00
ERROR: Dropped frame : 2
003260, SEQID 23013, CYCLE 041 0000, SIZE 4114432, GAMMA 0.000, GAIN 64, SHUTTER 98, LAT 24.53740500, LON 121.86572833, ALT 372.800, UTC 04:48:07.00
ERROR: Dropped frame : 4
003261, SEQID 23018, CYCLE 041 2500, SIZE 3915264, GAMMA 0.000, GAIN 64, SHUTTER 98, LAT 24.53749167, LON 121.86565667, ALT 372.200, UTC 04:48:08.00
ERROR: Dropped frame : 4
003262, SEQID 23023, CYCLE 041 5000, SIZE 3881984, GAMMA 0.000, GAIN 64, SHUTTER 98, LAT 24.53749167, LON 121.86565667, ALT 372.200, UTC 04:48:08.00
ERROR: Dropped frame : 1
003263, SEQID 23025, CYCLE 041 6000, SIZE 3820032, GAMMA 0.000, GAIN 64, SHUTTER 98, LAT 24.53749167, LON 121.86565667, ALT 372.200, UTC 04:48:08.00
ERROR: Dropped frame : 1
003264, SEQID 23027, CYCLE 041 7000, SIZE 3827712, GAMMA 0.000, GAIN 64, SHUTTER 98, LAT 24.53749167, LON 121.86565667, ALT 372.200, UTC 04:48:08.00
003265, SEQID 23028, CYCLE 041 7500, SIZE 3825664, GAMMA 0.000, GAIN 64, SHUTTER 98, LAT 24.53749167, LON 121.86565667, ALT 372.200, UTC 04:48:08.00
ERROR: Dropped frame : 4
003266, SEQID 23033, CYCLE 042 2000, SIZE 4124672, GAMMA 0.000, GAIN 65, SHUTTER 98, LAT 24.53749167, LON 121.86565667, ALT 372.200, UTC 04:48:08.00
003267, SEQID 23034, CYCLE 042 2500, SIZE 3789312, GAMMA 0.000, GAIN 68, SHUTTER 98, LAT 24.53749167, LON 121.86565667, ALT 372.200, UTC 04:48:08.00
ERROR: Dropped frame : 3
003268, SEQID 23038, CYCLE 042 4500, SIZE 3883008, GAMMA 0.000, GAIN 65, SHUTTER 100, LAT 24.53758500, LON 121.86560167, ALT 371.500, UTC 04:48:09.00
ERROR: Dropped frame : 2
003269, SEQID 23041, CYCLE 042 6000, SIZE 4112896, GAMMA 0.000, GAIN 65, SHUTTER 101, LAT 24.53758500, LON 121.86560167, ALT 371.500, UTC 04:48:09.00
003270, SEQID 23042, CYCLE 042 6500, SIZE 4106752, GAMMA 0.000, GAIN 66, SHUTTER 101, LAT 24.53758500, LON 121.86560167, ALT 371.500, UTC 04:48:09.00
ERROR: Dropped frame : 2
003271, SEQID 23045, CYCLE 043 0000, SIZE 4104704, GAMMA 0.000, GAIN 66, SHUTTER 102, LAT 24.53758500, LON 121.86560167, ALT 371.500, UTC 04:48:09.00
ERROR: Dropped frame : 3
003272, SEQID 23049, CYCLE 043 2000, SIZE 3873280, GAMMA 0.000, GAIN 67, SHUTTER 104, LAT 24.53758500, LON 121.86560167, ALT 371.500, UTC 04:48:09.00
ERROR: Dropped frame : 2
003273, SEQID 23052, CYCLE 043 3500, SIZE 3901952, GAMMA 0.000, GAIN 66, SHUTTER 106, LAT 24.53758500, LON 121.86560167, ALT 371.500, UTC 04:48:09.00
ERROR: Dropped frame : 2
003274, SEQID 23055, CYCLE 043 5000, SIZE 3902464, GAMMA 0.000, GAIN 68, SHUTTER 107, LAT 24.53768167, LON 121.86556500, ALT 370.800, UTC 04:48:10.00
ERROR: Dropped frame : 2
003275, SEQID 23058, CYCLE 043 6500, SIZE 3928576, GAMMA 0.000, GAIN 64, SHUTTER 109, LAT 24.53768167, LON 121.86556500, ALT 370.800, UTC 04:48:10.00
ERROR: Dropped frame : 2
003276, SEQID 23061, CYCLE 044 0000, SIZE 3925504, GAMMA 0.000, GAIN 64, SHUTTER 109, LAT 24.53768167, LON 121.86556500, ALT 370.800, UTC 04:48:10.00
ERROR: Dropped frame : 2
003277, SEQID 23064, CYCLE 044 1500, SIZE 3920896, GAMMA 0.000, GAIN 64, SHUTTER 109, LAT 24.53768167, LON 121.86556500, ALT 370.800, UTC 04:48:10.00
ERROR: Dropped frame : 3
003278, SEQID 23068, CYCLE 044 3500, SIZE 3900416, GAMMA 0.000, GAIN 65, SHUTTER 107, LAT 24.53778333, LON 121.86554500, ALT 370.100, UTC 04:48:11.00
ERROR: Dropped frame : 2
003279, SEQID 23071, CYCLE 044 5000, SIZE 3914240, GAMMA 0.000, GAIN 64, SHUTTER 106, LAT 24.53778333, LON 121.86554500, ALT 370.100, UTC 04:48:11.00
ERROR: Dropped frame : 2
003280, SEQID 23074, CYCLE 044 6500, SIZE 3937280, GAMMA 0.000, GAIN 66, SHUTTER 104, LAT 24.53778333, LON 121.86554500, ALT 370.100, UTC 04:48:11.00
ERROR: Dropped frame : 3
003281, SEQID 23078, CYCLE 045 0500, SIZE 3987968, GAMMA 0.000, GAIN 64, SHUTTER 104, LAT 24.53778333, LON 121.86554500, ALT 370.100, UTC 04:48:11.00
ERROR: Dropped frame : 3
003282, SEQID 23082, CYCLE 045 2500, SIZE 4030976, GAMMA 0.000, GAIN 64, SHUTTER 104, LAT 24.53788833, LON 121.86553500, ALT 369.400, UTC 04:48:12.00
ERROR: Dropped frame : 2
003283, SEQID 23085, CYCLE 045 4000, SIZE 4064256, GAMMA 0.000, GAIN 64, SHUTTER 104, LAT 24.53788833, LON 121.86553500, ALT 369.400, UTC 04:48:12.00
ERROR: Dropped frame : 4
003284, SEQID 23090, CYCLE 045 6500, SIZE 4147200, GAMMA 0.000, GAIN 64, SHUTTER 104, LAT 24.53788833, LON 121.86553500, ALT 369.400, UTC 04:48:12.00
003285, SEQID 23091, CYCLE 045 7000, SIZE 3786240, GAMMA 0.000, GAIN 64, SHUTTER 104, LAT 24.53788833, LON 121.86553500, ALT 369.400, UTC 04:48:12.00
003286, SEQID 23092, CYCLE 045 7500, SIZE 3896320, GAMMA 0.000, GAIN 64, SHUTTER 104, LAT 24.53788833, LON 121.86553500, ALT 369.400, UTC 04:48:12.00
003287, SEQID 23093, CYCLE 046 0000, SIZE 3984384, GAMMA 0.000, GAIN 64, SHUTTER 104, LAT 24.53788833, LON 121.86553500, ALT 369.400, UTC 04:48:12.00
003288, SEQID 23094, CYCLE 046 0500, SIZE 3836928, GAMMA 0.000, GAIN 64, SHUTTER 104, LAT 24.53788833, LON 121.86553500, ALT 369.400, UTC 04:48:12.00
003289, SEQID 23095, CYCLE 046 0999, SIZE 3935744, GAMMA 0.000, GAIN 64, SHUTTER 104, LAT 24.53788833, LON 121.86553500, ALT 369.400, UTC 04:48:12.00
003290, SEQID 23096, CYCLE 046 1500, SIZE 3872256, GAMMA 0.000, GAIN 64, SHUTTER 104, LAT 24.53788833, LON 121.86553500, ALT 369.400, UTC 04:48:12.00
ERROR: Dropped frame : 1
003291, SEQID 23098, CYCLE 046 2500, SIZE 3894272, GAMMA 0.000, GAIN 64, SHUTTER 104, LAT 24.53799167, LON 121.86552667, ALT 368.700, UTC 04:48:13.00
ERROR: Dropped frame : 2
003292, SEQID 23101, CYCLE 046 4000, SIZE 3944448, GAMMA 0.000, GAIN 65, SHUTTER 104, LAT 24.53799167, LON 121.86552667, ALT 368.700, UTC 04:48:13.00
ERROR: Dropped frame : 1
003293, SEQID 23103, CYCLE 046 5000, SIZE 3956736, GAMMA 0.000, GAIN 67, SHUTTER 104, LAT 24.53799167, LON 121.86552667, ALT 368.700, UTC 04:48:13.00
ERROR: Dropped frame : 3
003294, SEQID 23107, CYCLE 046 7000, SIZE 3961856, GAMMA 0.000, GAIN 66, SHUTTER 105, LAT 24.53799167, LON 121.86552667, ALT 368.700, UTC 04:48:13.00
003295, SEQID 23108, CYCLE 046 7500, SIZE 3964928, GAMMA 0.000, GAIN 67, SHUTTER 105, LAT 24.53799167, LON 121.86552667, ALT 368.700, UTC 04:48:13.00
003296, SEQID 23109, CYCLE 047 0000, SIZE 3961344, GAMMA 0.000, GAIN 64, SHUTTER 106, LAT 24.53799167, LON 121.86552667, ALT 368.700, UTC 04:48:13.00
003297, SEQID 23110, CYCLE 047 0500, SIZE 3959296, GAMMA 0.000, GAIN 65, SHUTTER 106, LAT 24.53799167, LON 121.86552667, ALT 368.700, UTC 04:48:13.00
ERROR: Dropped frame : 2
003298, SEQID 23113, CYCLE 047 2000, SIZE 3972608, GAMMA 0.000, GAIN 64, SHUTTER 107, LAT 24.53799167, LON 121.86552667, ALT 368.700, UTC 04:48:13.00
003299, SEQID 23114, CYCLE 047 2500, SIZE 3975168, GAMMA 0.000, GAIN 64, SHUTTER 107, LAT 24.53799167, LON 121.86552667, ALT 368.700, UTC 04:48:13.00
ERROR: Dropped frame : 2
003300, SEQID 23117, CYCLE 047 4000, SIZE 3956224, GAMMA 0.000, GAIN 66, SHUTTER 107, LAT 24.53809667, LON 121.86551333, ALT 368.200, UTC 04:48:14.00
003301, SEQID 23118, CYCLE 047 4500, SIZE 3953664, GAMMA 0.000, GAIN 65, SHUTTER 107, LAT 24.53809667, LON 121.86551333, ALT 368.200, UTC 04:48:14.00
ERROR: Dropped frame : 2
003302, SEQID 23121, CYCLE 047 6000, SIZE 3962368, GAMMA 0.000, GAIN 64, SHUTTER 107, LAT 24.53809667, LON 121.86551333, ALT 368.200, UTC 04:48:14.00
003303, SEQID 23122, CYCLE 047 6500, SIZE 3964928, GAMMA 0.000, GAIN 64, SHUTTER 107, LAT 24.53809667, LON 121.86551333, ALT 368.200, UTC 04:48:14.00
ERROR: Dropped frame : 3
003304, SEQID 23126, CYCLE 048 0500, SIZE 3978240, GAMMA 0.000, GAIN 64, SHUTTER 107, LAT 24.53809667, LON 121.86551333, ALT 368.200, UTC 04:48:14.00
ERROR: Dropped frame : 2
003305, SEQID 23129, CYCLE 048 2000, SIZE 3966976, GAMMA 0.000, GAIN 64, SHUTTER 107, LAT 24.53809667, LON 121.86551333, ALT 368.200, UTC 04:48:14.00
003306, SEQID 23130, CYCLE 048 2500, SIZE 3951616, GAMMA 0.000, GAIN 64, SHUTTER 107, LAT 24.53809667, LON 121.86551333, ALT 368.200, UTC 04:48:14.00
ERROR: Dropped frame : 2
003307, SEQID 23133, CYCLE 048 4000, SIZE 3895808, GAMMA 0.000, GAIN 66, SHUTTER 106, LAT 24.53819500, LON 121.86549333, ALT 367.600, UTC 04:48:15.00
ERROR: Dropped frame : 2
003308, SEQID 23136, CYCLE 048 5500, SIZE 3847680, GAMMA 0.000, GAIN 66, SHUTTER 105, LAT 24.53819500, LON 121.86549333, ALT 367.600, UTC 04:48:15.00
003309, SEQID 23137, CYCLE 048 6000, SIZE 3827712, GAMMA 0.000, GAIN 64, SHUTTER 105, LAT 24.53819500, LON 121.86549333, ALT 367.600, UTC 04:48:15.00
ERROR: Dropped frame : 3
003310, SEQID 23141, CYCLE 049 0000, SIZE 3856896, GAMMA 0.000, GAIN 64, SHUTTER 104, LAT 24.53819500, LON 121.86549333, ALT 367.600, UTC 04:48:15.00
ERROR: Dropped frame : 4
003311, SEQID 23146, CYCLE 049 2500, SIZE 4089856, GAMMA 0.000, GAIN 64, SHUTTER 102, LAT 24.53828833, LON 121.86547167, ALT 367.000, UTC 04:48:16.00
ERROR: Dropped frame : 1
003312, SEQID 23148, CYCLE 049 3500, SIZE 4053504, GAMMA 0.000, GAIN 65, SHUTTER 101, LAT 24.53828833, LON 121.86547167, ALT 367.000, UTC 04:48:16.00
003313, SEQID 23149, CYCLE 049 4000, SIZE 4033536, GAMMA 0.000, GAIN 64, SHUTTER 101, LAT 24.53828833, LON 121.86547167, ALT 367.000, UTC 04:48:16.00
ERROR: Dropped frame : 3
003314, SEQID 23153, CYCLE 049 6000, SIZE 3964416, GAMMA 0.000, GAIN 64, SHUTTER 99, LAT 24.53828833, LON 121.86547167, ALT 367.000, UTC 04:48:16.00
003315, SEQID 23154, CYCLE 049 6500, SIZE 3943936, GAMMA 0.000, GAIN 64, SHUTTER 98, LAT 24.53828833, LON 121.86547167, ALT 367.000, UTC 04:48:16.00
ERROR: Dropped frame : 1
003316, SEQID 23156, CYCLE 049 7500, SIZE 3909120, GAMMA 0.000, GAIN 64, SHUTTER 97, LAT 24.53828833, LON 121.86547167, ALT 367.000, UTC 04:48:16.00
ERROR: Dropped frame : 1
003317, SEQID 23158, CYCLE 050 0500, SIZE 3886592, GAMMA 0.000, GAIN 64, SHUTTER 96, LAT 24.53828833, LON 121.86547167, ALT 367.000, UTC 04:48:16.00
ERROR: Dropped frame : 1
003318, SEQID 23160, CYCLE 050 1500, SIZE 3868160, GAMMA 0.000, GAIN 64, SHUTTER 95, LAT 24.53828833, LON 121.86547167, ALT 367.000, UTC 04:48:16.00
ERROR: Dropped frame : 2
003319, SEQID 23163, CYCLE 050 3000, SIZE 3832832, GAMMA 0.000, GAIN 64, SHUTTER 94, LAT 24.53837500, LON 121.86545667, ALT 366.400, UTC 04:48:17.00
003320, SEQID 23164, CYCLE 050 3500, SIZE 3813376, GAMMA 0.000, GAIN 64, SHUTTER 93, LAT 24.53837500, LON 121.86545667, ALT 366.400, UTC 04:48:17.00
ERROR: Dropped frame : 2
003321, SEQID 23167, CYCLE 050 5000, SIZE 4110336, GAMMA 0.000, GAIN 64, SHUTTER 92, LAT 24.53837500, LON 121.86545667, ALT 366.400, UTC 04:48:17.00
ERROR: Dropped frame : 1
003322, SEQID 23169, CYCLE 050 6000, SIZE 4077056, GAMMA 0.000, GAIN 64, SHUTTER 91, LAT 24.53837500, LON 121.86545667, ALT 366.400, UTC 04:48:17.00
003323, SEQID 23170, CYCLE 050 6500, SIZE 4064256, GAMMA 0.000, GAIN 67, SHUTTER 90, LAT 24.53837500, LON 121.86545667, ALT 366.400, UTC 04:48:17.00
ERROR: Dropped frame : 2
003324, SEQID 23173, CYCLE 051 0000, SIZE 4056064, GAMMA 0.000, GAIN 64, SHUTTER 90, LAT 24.53837500, LON 121.86545667, ALT 366.400, UTC 04:48:17.00
003325, SEQID 23174, CYCLE 051 0500, SIZE 4056576, GAMMA 0.000, GAIN 64, SHUTTER 90, LAT 24.53837500, LON 121.86545667, ALT 366.400, UTC 04:48:17.00
ERROR: Dropped frame : 1
003326, SEQID 23176, CYCLE 051 1500, SIZE 4055040, GAMMA 0.000, GAIN 64, SHUTTER 90, LAT 24.53837500, LON 121.86545667, ALT 366.400, UTC 04:48:17.00
ERROR: Dropped frame : 1
003327, SEQID 23178, CYCLE 051 2500, SIZE 4056064, GAMMA 0.000, GAIN 64, SHUTTER 90, LAT 24.53846000, LON 121.86545500, ALT 365.800, UTC 04:48:18.00
003328, SEQID 23179, CYCLE 051 3000, SIZE 4062720, GAMMA 0.000, GAIN 64, SHUTTER 90, LAT 24.53846000, LON 121.86545500, ALT 365.800, UTC 04:48:18.00
ERROR: Dropped frame : 1
003329, SEQID 23181, CYCLE 051 4000, SIZE 4053504, GAMMA 0.000, GAIN 64, SHUTTER 90, LAT 24.53846000, LON 121.86545500, ALT 365.800, UTC 04:48:18.00
ERROR: Dropped frame : 1
003330, SEQID 23183, CYCLE 051 5000, SIZE 4048896, GAMMA 0.000, GAIN 64, SHUTTER 90, LAT 24.53846000, LON 121.86545500, ALT 365.800, UTC 04:48:18.00
003331, SEQID 23184, CYCLE 051 5500, SIZE 4049920, GAMMA 0.000, GAIN 64, SHUTTER 90, LAT 24.53846000, LON 121.86545500, ALT 365.800, UTC 04:48:18.00
ERROR: Dropped frame : 1
003332, SEQID 23186, CYCLE 051 6500, SIZE 4047360, GAMMA 0.000, GAIN 64, SHUTTER 90, LAT 24.53846000, LON 121.86545500, ALT 365.800, UTC 04:48:18.00
ERROR: Dropped frame : 1
003333, SEQID 23188, CYCLE 051 7500, SIZE 4049920, GAMMA 0.000, GAIN 64, SHUTTER 90, LAT 24.53846000, LON 121.86545500, ALT 365.800, UTC 04:48:18.00
ERROR: Dropped frame : 1
003334, SEQID 23190, CYCLE 052 0500, SIZE 4058112, GAMMA 0.000, GAIN 68, SHUTTER 89, LAT 24.53846000, LON 121.86545500, ALT 365.800, UTC 04:48:18.00
ERROR: Dropped frame : 3
003335, SEQID 23194, CYCLE 052 2500, SIZE 4085248, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53846000, LON 121.86545500, ALT 365.800, UTC 04:48:18.00
ERROR: Dropped frame : 1
003336, SEQID 23196, CYCLE 052 3500, SIZE 4102656, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53846000, LON 121.86545500, ALT 365.800, UTC 04:48:18.00
ERROR: Dropped frame : 1
003337, SEQID 23198, CYCLE 052 4500, SIZE 4110848, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53854333, LON 121.86547500, ALT 365.300, UTC 04:48:19.00
ERROR: Dropped frame : 1
003338, SEQID 23200, CYCLE 052 5500, SIZE 4110848, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53854333, LON 121.86547500, ALT 365.300, UTC 04:48:19.00
003339, SEQID 23201, CYCLE 052 6000, SIZE 4119552, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53854333, LON 121.86547500, ALT 365.300, UTC 04:48:19.00
ERROR: Dropped frame : 4
003340, SEQID 23206, CYCLE 053 0500, SIZE 3896832, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53854333, LON 121.86547500, ALT 365.300, UTC 04:48:19.00
003341, SEQID 23207, CYCLE 053 1000, SIZE 3834368, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53854333, LON 121.86547500, ALT 365.300, UTC 04:48:19.00
ERROR: Dropped frame : 4
003342, SEQID 23212, CYCLE 053 3500, SIZE 3878400, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53854333, LON 121.86547500, ALT 365.300, UTC 04:48:19.00
003343, SEQID 23213, CYCLE 053 4000, SIZE 3886592, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53861833, LON 121.86551667, ALT 364.900, UTC 04:48:20.00
ERROR: Dropped frame : 4
003344, SEQID 23218, CYCLE 053 6500, SIZE 3936768, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53861833, LON 121.86551667, ALT 364.900, UTC 04:48:20.00
003345, SEQID 23219, CYCLE 053 7000, SIZE 3944960, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53861833, LON 121.86551667, ALT 364.900, UTC 04:48:20.00
ERROR: Dropped frame : 1
003346, SEQID 23221, CYCLE 054 0000, SIZE 3957760, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53861833, LON 121.86551667, ALT 364.900, UTC 04:48:20.00
ERROR: Dropped frame : 2
003347, SEQID 23224, CYCLE 054 1500, SIZE 3977216, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53861833, LON 121.86551667, ALT 364.900, UTC 04:48:20.00
003348, SEQID 23225, CYCLE 054 2000, SIZE 3987456, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53867833, LON 121.86558000, ALT 364.500, UTC 04:48:21.00
ERROR: Dropped frame : 3
003349, SEQID 23229, CYCLE 054 4000, SIZE 3996160, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53867833, LON 121.86558000, ALT 364.500, UTC 04:48:21.00
003350, SEQID 23230, CYCLE 054 4500, SIZE 3989504, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53867833, LON 121.86558000, ALT 364.500, UTC 04:48:21.00
ERROR: Dropped frame : 3
003351, SEQID 23234, CYCLE 054 6500, SIZE 3897344, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53867833, LON 121.86558000, ALT 364.500, UTC 04:48:21.00
ERROR: Dropped frame : 1
003352, SEQID 23236, CYCLE 054 7500, SIZE 3868160, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53867833, LON 121.86558000, ALT 364.500, UTC 04:48:21.00
ERROR: Dropped frame : 2
003353, SEQID 23239, CYCLE 055 1000, SIZE 3859456, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53867833, LON 121.86558000, ALT 364.500, UTC 04:48:21.00
ERROR: Dropped frame : 2
003354, SEQID 23242, CYCLE 055 2500, SIZE 3836928, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53872000, LON 121.86564833, ALT 363.900, UTC 04:48:22.00
ERROR: Dropped frame : 4
003355, SEQID 23247, CYCLE 055 5000, SIZE 4108800, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53872000, LON 121.86564833, ALT 363.900, UTC 04:48:22.00
ERROR: Dropped frame : 2
003356, SEQID 23250, CYCLE 055 6500, SIZE 4068864, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53872000, LON 121.86564833, ALT 363.900, UTC 04:48:22.00
003357, SEQID 23251, CYCLE 055 7000, SIZE 4059136, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53872000, LON 121.86564833, ALT 363.900, UTC 04:48:22.00
ERROR: Dropped frame : 3
003358, SEQID 23255, CYCLE 056 1000, SIZE 4056064, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53872000, LON 121.86564833, ALT 363.900, UTC 04:48:22.00
ERROR: Dropped frame : 2
003359, SEQID 23258, CYCLE 056 2500, SIZE 4069376, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53875000, LON 121.86570833, ALT 363.300, UTC 04:48:23.00
ERROR: Dropped frame : 2
003360, SEQID 23261, CYCLE 056 4000, SIZE 4068864, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53875000, LON 121.86570833, ALT 363.300, UTC 04:48:23.00
ERROR: Dropped frame : 2
003361, SEQID 23264, CYCLE 056 5500, SIZE 4062720, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53875000, LON 121.86570833, ALT 363.300, UTC 04:48:23.00
ERROR: Dropped frame : 2
003362, SEQID 23267, CYCLE 056 7000, SIZE 4049920, GAMMA 0.000, GAIN 64, SHUTTER 89, LAT 24.53875000, LON 121.86570833, ALT 363.300, UTC 04:48:23.00
ERROR: Dropped frame : 3
