120.4331 22.0711 47.6900 2.71 c
121.4180 23.7080 30.3700 2.08 c
120.5870 21.8720 45.1700 3.56 c
120.5443 22.0681 45.7800 2.84 c
120.5166 23.4181 9.6700 2.06 c
121.8000 24.1978 12.4600 2.15 c
120.1563 22.6211 23.4200 2.51 c
120.6493 21.8605 47.0600 3.03 c
120.8561 24.2211 28.2500 2.24 c
121.8256 23.0690 12.1900 2.10 c
121.1605 24.3015 11.3200 2.40 c
120.5155 21.9676 49.7800 2.55 c
120.4431 21.8913 32.3500 2.89 c
120.6846 21.8293 44.5000 2.95 c
121.3158 24.2436 7.6000 2.11 c
121.1155 24.1861 12.1000 1.88 c
121.0245 22.2723 12.2000 2.95 c
121.9190 24.4135 21.3500 2.42 c
120.7921 22.3143 16.3600 1.32 c
121.9256 24.4115 21.8000 2.32 c
120.2886 22.1425 48.4100 4.09 c
121.7955 24.4105 13.9000 1.97 c
121.5896 24.8855 89.4400 3.51 c
121.6896 22.6561 125.9800 3.68 c
121.6040 24.5638 45.0500 2.41 c
122.0076 24.8935 14.8800 1.63 c
121.5028 24.3963 9.3400 1.96 c
120.6100 21.9608 46.0300 3.42 c
120.3785 21.8640 64.6000 2.92 c
120.4918 21.9948 27.3200 2.41 c
120.7371 23.5240 21.3800 1.45 c
120.4565 21.9928 47.7400 3.63 c
120.4276 21.9291 46.3000 2.38 c
121.3646 24.6140 6.6700 1.50 c
121.7510 24.2670 15.3400 2.33 c
121.8428 24.4495 14.6400 2.64 c
120.9078 22.5090 6.0300 1.02 c
121.6775 24.5593 41.4900 2.84 c
120.4730 22.0385 56.1800 2.58 c
120.8911 23.1386 1.2800 1.40 c
122.0081 24.3816 9.0100 2.66 c
120.3648 21.8878 24.2300 2.51 c
122.8618 24.8775 135.3100 3.55 c
120.9561 23.1371 9.6700 1.88 c
122.4648 24.8848 19.4200 2.83 c
120.5268 23.2003 7.6500 1.41 c
121.5936 23.3693 24.3300 3.53 c
120.4711 21.7981 64.6700 3.24 c
