Latitude;Longitude;Time;Date;Number of Sats;GPS Speed (Kn);GPS True Heading;GPS Magnetic Variation;HDOP;C Magnetic Heading;C True Heading;Pitch Angle;Roll Angle;C Inside Temp (c);DFS Depth (ft);DTB Height (ft);Total Water Column (ft);Batt Percent;Power Watts;Watt-Hours;Batt Volts;Batt Ampers;Batt State;Time to Empty;Current Step;Dist To Next (m);Next Speed (kn);Vehicle Speed (kn);Motor Speed CMD;Next Heading;Next Long;Next Lat;Next Depth (ft);Depth Goal (ft);Vehicle State;Error State;Fin Pitch R;Fin Pitch L;Pitch Goal;Fin Yaw T;Fin Yaw B;Yaw Goal;Fin Roll;Temp C;SpCond uS/cm;Sal ppt;BGA-PC RFU;Chl ug/L;Chl RFU;Turbid+ NTU;
23.0287876344645;120.338154322719;03:01:24.06;2/17/2011;9;0.42;213.98;-3.30880114687204;0.9;225.2;221.891198853128;5.6;-0.7;28.8;.01;15.43;15.44;89;13;518.6;16;-0.8;D;2605.5;2;20.267;0.5;0.5;140;191.4524;120.338115;23.028609;0;0;1;N;90;90;15;111;111;191.4524;0;22.99;451;0.22;-0.1;6.4;1.5;4.3;
23.0287855867518;120.338152296566;03:01:25.06;2/17/2011;9;0.42;216.79;-3.30880114687204;0.9;224.9;221.591198853128;5.6;-0.3;28.8;.02;15.32;15.35;89;13;518.6;16;-0.8;D;2605.5;2;20.003;0.5;0.5;140;190.9998;120.338115;23.028609;0;0;1;N;90;90;15;110;110;190.9998;0;23.00;451;0.22;-0.3;8.3;2.0;3.5;
23.0287839411968;120.338152327464;03:01:26.06;2/17/2011;9;0.42;217.39;-3.30880114687204;0.9;224.4;221.091198853128;5.4;-0.6;28.8;.02;15.22;15.24;89;13;518.6;16;-0.8;D;2605.4;2;19.824;0.5;0.5;140;191.1097;120.338115;23.028609;0;0;1;N;90;90;15;113;113;191.1097;0;23.00;451;0.22;-0.2;8.6;2.0;3.9;
23.0287839314661;120.338150676308;03:01:27.06;2/17/2011;9;0.44;215.9;-3.30880114687204;0.9;223.7;220.391198853128;5.5;-0.4;28.8;.02;15.23;15.24;89;13;518.6;16;-0.8;D;2605.4;2;19.791;0.5;0.5;140;190.6303;120.338115;23.028609;0;0;1;N;90;90;15;110;110;190.6303;0;23.00;451;0.22;0.4;6.8;1.6;4.3;
23.028782227892;120.33814899458;03:01:28.08;2/17/2011;9;0.49;209.33;-3.30880114687204;0.9;223.4;220.091198853128;5.5;-0.7;28.8;.01;15.13;15.14;89;13;518.6;16;-0.8;D;2605.4;2;19.574;0.5;0.5;140;190.2375;120.338115;23.028609;0;0;1;N;90;90;15;111;111;190.3183;0;23.00;451;0.22;0.0;11.2;2.6;4.3;
23.028780554332;120.338147336967;03:01:29.08;2/17/2011;9;0.53;211.43;-3.30880114687204;0.9;222.9;219.591198853128;5.6;-0.6;28.8;.02;15.23;15.25;89;13;518.6;16;-0.8;D;2605.4;2;19.361;0.5;0.5;140;189.8413;120.338115;23.028609;0;0;1;N;90;90;15;110;110;189.8413;0;23.00;451;0.22;0.9;5.9;1.4;3.7;
23.0287763025236;120.338146347036;03:01:30.09;2/17/2011;9;0.51;209.01;-3.30880114687204;0.9;222.4;219.091198853128;5.7;-0.3;28.8;.01;15.33;15.34;89;13;518.6;16;-0.8;D;2605.4;2;18.878;0.5;0.5;140;189.7836;120.338115;23.028609;0;0;1;N;91;91;15;114;114;189.9454;0;23.01;451;0.22;1.2;5.2;1.2;3.0;
23.0287746322064;120.338144685145;03:01:31.09;2/17/2011;9;0.53;210.39;-3.30880114687204;0.9;221.7;218.391198853128;5.6;-0.2;28.8;.02;15.03;15.05;89;13;518.6;16;-0.8;D;2605.4;2;18.667;0.5;0.5;140;189.3661;120.338115;23.028609;0;0;1;N;90;90;15;115;115;189.4766;0;23.01;451;0.22;1.2;5.2;1.2;3.0;
23.0287733333333;120.338143333333;03:01:32.09;2/17/2011;9;0.52;210.97;-3.30880114687204;0.9;221.5;218.191198853128;5.6;-0.3;28.8;.01;14.83;14.84;89;13;518.6;16;-0.8;D;2605.4;2;18.477;0.5;0.5;140;189.0428;120.338115;23.028609;0;0;1;N;90;90;15;111;111;189.0428;0;23.01;451;0.22;1.1;8.8;2.1;3.8;
23.0287714852506;120.338141771577;03:01:33.09;2/17/2011;9;0.52;210.97;-3.30880114687204;0.9;221;217.691198853128;5.6;-0.5;28.8;.02;14.83;14.85;89;13;518.6;16;-0.8;D;2605.4;2;18.274;0.5;0.5;140;188.6223;120.338115;23.028609;0;0;1;N;90;90;15;110;110;188.6223;0;23.01;451;0.22;1.1;8.8;2.1;3.8;
23.0287705467346;120.338140740725;03:01:34.09;2/17/2011;9;0.47;214.37;-3.30880114687204;0.9;220.5;217.191198853128;5.5;-0.1;28.8;.01;14.83;14.84;89;13;518.5;16;-0.8;D;2605.2;2;18.155;0.5;0.5;140;188.3425;120.338115;23.028609;0;0;1;N;90;90;15;108;108;188.3425;0;23.02;451;0.22;0.4;10.4;2.5;3.9;
23.0287688463841;120.338139059878;03:01:35.09;2/17/2011;9;0.44;211.57;-3.30880114687204;0.9;220.3;216.991198853128;5.5;-0.2;28.8;.02;14.73;14.75;89;13;518.5;16;-0.8;D;2605.2;2;17.944;0.5;0.5;140;187.8866;120.338115;23.028609;0;0;1;N;90;90;15;109;109;187.8866;0;23.03;451;0.22;1.3;7.5;1.8;3.4;
23.028766287893;120.338138033914;03:01:36.09;2/17/2011;9;0.44;212.93;-3.30880114687204;0.9;219.5;216.191198853128;5.5;-0.5;28.8;.02;14.73;14.75;89;13;518.5;16;-0.8;D;2605.2;2;17.648;0.5;0.5;140;187.6757;120.338115;23.028609;0;0;1;N;90;90;15;108;108;187.6757;0;23.03;451;0.22;1.3;7.5;1.8;3.4;
23.028764390421;120.338136538354;03:01:37.09;2/17/2011;9;0.44;212.93;-3.30880114687204;0.9;219.3;215.991198853128;5.6;-0.5;28.8;.01;14.63;14.64;89;13;518.5;16;-0.8;D;2598.9;2;17.419;0.5;0.5;140;187.2695;120.338115;23.028609;0;0;1;N;90;90;15;109;109;187.3512;0;23.03;451;0.22;0.9;10.8;2.6;3.4;
23.028764618887;120.338134704213;03:01:38.11;2/17/2011;9;0.44;210.91;-3.30880114687204;0.9;219;215.691198853128;5.6;-0.1;28.8;.02;14.53;14.55;89;13;518.5;16;-0.8;D;2598.9;2;17.421;0.5;0.5;140;186.6466;120.338115;23.028609;0;0;1;N;90;90;15;105;105;186.6466;0;23.04;451;0.22;0.1;10.1;2.4;3.4;
23.0287626493231;120.338133184584;03:01:39.11;2/17/2011;9;0.44;210.91;-3.30880114687204;0.9;218.7;215.391198853128;5.6;-0.8;28.8;.02;14.43;14.45;89;13;518.5;16;-0.8;D;2598.9;2;17.186;0.5;0.5;140;186.2161;120.338115;23.028609;0;0;1;N;90;90;15;101;101;186.3067;0;23.05;451;0.22;-0.4;14.6;3.5;3.3;
23.02876;120.338131666667;03:01:40.11;2/17/2011;9;0.55;211.96;-3.30880114687204;0.9;218.3;214.991198853128;5.6;-0.6;28.8;.02;14.33;14.35;89;13;518.5;16;-0.8;D;2598.9;2;16.942;0.5;0.5;140;186.0527;120.338115;23.028609;0;0;1;N;90;90;15;100;100;186.0527;0;23.05;451;0.22;-0.4;14.6;3.5;3.3;
23.0287562770764;120.338129717245;03:01:41.14;2/17/2011;9;0.55;205.09;-3.30880114687204;0.9;217.2;213.891198853128;5.5;-0.5;28.8;.02;14.33;14.35;89;13;518.5;16;-0.8;D;2598.9;2;16.446;0.5;0.5;140;185.2545;120.338115;23.028609;0;0;1;N;90;90;15;97;97;185.3696;0;23.06;451;0.22;-0.1;8.3;2.0;3.1;
23.0287546824232;120.338128573001;03:01:42.14;2/17/2011;9;0.55;205.09;-3.30880114687204;0.9;216.4;213.091198853128;5.5;-0.5;28.8;.02;14.23;14.25;89;13;518.5;16;-0.8;D;2598.9;2;16.259;0.5;0.5;140;184.9008;120.338115;23.028609;0;0;1;N;90;90;15;99;99;184.9008;0;23.06;451;0.22;0.1;11.9;2.8;3.4;
23.0287512709341;120.338124727707;03:01:43.14;2/17/2011;9;0.56;209.04;-3.30880114687204;0.9;215.7;212.391198853128;5.7;-0.3;28.8;.01;14.23;14.24;89;13;518.5;16;-0.8;D;2598.9;2;15.851;0.5;0.5;140;183.6006;120.338115;23.028609;0;0;1;N;91;91;15;91;91;183.6006;0;23.06;451;0.22;0.1;11.9;2.8;3.4;
23.0287492763703;120.338123393067;03:01:44.16;2/17/2011;9;0.56;209.04;-3.30880114687204;0.9;214.4;211.091198853128;5.5;-0.4;28.8;.01;14.33;14.34;89;13;518.5;16;-0.8;D;2598.9;2;15.622;0.5;0.5;140;183.1518;120.338115;23.028609;0;0;1;N;90;90;15;95;95;183.1518;0;23.06;451;0.22;0.9;8.4;2.0;4.0;
23.0287462286567;120.338121392438;03:01:45.17;2/17/2011;9;0.48;211.64;-3.30880114687204;0.9;213.2;209.891198853128;5.6;-0.5;28.8;.01;14.33;14.34;89;13;518.5;16;-0.8;D;2598.8;2;15.273;0.5;0.5;140;182.4548;120.338115;23.028609;0;0;1;N;90;90;15;96;96;182.4548;0;23.08;451;0.22;-0.2;7.3;1.7;4.2;
23.0287445887576;120.338119755824;03:01:46.17;2/17/2011;9;0.45;207.41;-3.30880114687204;0.9;211.9;208.591198853128;5.6;-0.5;28.8;.02;14.33;14.35;89;13;518.5;16;-0.8;D;2598.8;2;15.085;0.5;0.5;140;181.8489;120.338115;23.028609;0;0;1;N;90;90;15;99;99;181.8489;0;23.08;451;0.22;0.4;12.8;3.0;3.8;
23.0287424850893;120.338118545453;03:01:47.17;2/17/2011;9;0.45;207.41;-3.30880114687204;0.9;210.9;207.591198853128;5.6;-0.2;28.8;.02;14.23;14.25;89;13;518.5;16;-0.8;D;2598.8;2;14.847;0.5;0.5;140;181.4003;120.338115;23.028609;0;0;1;N;90;90;15;100;100;181.4003;0;23.08;451;0.22;0.4;12.8;3.0;3.8;
23.0287404039373;120.338117655365;03:01:48.20;2/17/2011;9;0.46;207.82;-3.30880114687204;0.9;209.4;206.091198853128;5.6;-0.4;28.8;.01;14.13;14.14;89;13;518.5;16;-0.8;D;2598.8;2;14.614;0.5;0.5;140;181.0654;120.338115;23.028609;0;0;1;N;90;90;15;105;105;181.0654;0;23.09;451;0.22;0.8;7.2;1.7;3.0;
23.0287382695545;120.338115782274;03:01:49.20;2/17/2011;9;0.46;203.69;-3.30880114687204;0.9;208.1;204.791198853128;5.6;-0.6;28.8;.01;14.14;14.14;89;13;518.5;16;-0.8;D;2598.7;2;14.375;0.5;0.5;140;180.3191;120.338115;23.028609;0;0;1;N;90;90;15;106;106;180.3191;0;23.10;451;0.22;1.0;10.6;2.5;3.2;
23.028735811259;120.33811291621;03:01:50.22;2/17/2011;9;0.46;204.64;-3.30880114687204;0.9;207.4;204.091198853128;5.6;-0.3;28.8;.02;14.13;14.15;89;13;518.5;16;-0.8;D;2598.7;2;14.103;0.5;0.5;140;179.1336;120.338115;23.028609;0;0;1;N;90;90;15;102;102;179.2223;0;23.10;451;0.22;0.7;8.7;2.1;3.8;
23.028733658996;120.338111900711;03:01:51.22;2/17/2011;9;0.46;204.64;-3.30880114687204;0.9;206.6;203.291198853128;5.6;-0.5;28.9;.02;14.13;14.15;89;13;518.5;16;-0.8;D;2598.7;2;13.865;0.5;0.5;140;178.6893;120.338115;23.028609;0;0;1;N;90;90;15;102;102;178.7782;0;23.10;451;0.22;0.7;8.7;2.1;3.8;
23.028730762777;120.338111269411;03:01:52.23;2/17/2011;9;0.55;199.79;-3.30880114687204;0.9;205.3;201.991198853128;5.4;-0.5;28.8;.01;14.24;14.24;89;13;518.5;16;-0.8;D;2598.7;2;13.545;0.5;0.5;140;178.3849;120.338115;23.028609;0;0;1;N;90;90;15;106;106;178.4794;0;23.11;451;0.22;0.1;6.0;1.4;3.5;
23.0287289838562;120.338110504975;03:01:53.23;2/17/2011;9;0.55;199.79;-3.30880114687204;0.9;204.6;201.291198853128;5.6;-0.5;28.8;.01;14.04;14.04;89;13;518.5;16;-0.8;D;2598.7;2;13.350;0.5;0.5;140;178.0253;120.338115;23.028609;0;0;1;N;90;90;15;107;107;178.0253;0;23.10;451;0.22;1.1;6.0;1.4;3.2;
23.028726577723;120.338109275063;03:01:54.23;2/17/2011;9;0.56;196.69;-3.30880114687204;0.9;203.7;200.391198853128;5.6;-0.5;28.8;.02;14.04;14.06;89;13;518.5;16;-0.8;D;2598.7;2;13.087;0.5;0.5;140;177.4343;120.338115;23.028609;0;0;1;N;90;90;15;107;107;177.4343;0;23.10;451;0.22;1.1;6.0;1.4;3.2;
23.0287249032549;120.338107638334;03:01:55.26;2/17/2011;9;0.57;197.19;-3.30880114687204;0.9;203.1;199.791198853128;5.5;-0.4;28.8;.02;13.93;13.95;89;13;518.5;16;-0.8;D;2598.7;2;12.910;0.5;0.5;140;176.6546;120.338115;23.028609;0;0;1;N;90;90;15;104;104;176.6546;0;23.10;451;0.22;0.7;10.3;2.4;3.3;
23.0287195244521;120.338108153494;03:01:56.26;2/17/2011;9;0.54;197.19;-3.30880114687204;0.9;202.5;199.191198853128;5.7;-0.3;28.8;.02;13.94;13.96;89;13;518.5;16;-0.8;D;2604.8;2;12.310;0.5;0.5;140;176.7372;120.338115;23.028609;0;0;1;N;91;91;15;108;108;176.7372;0;23.10;451;0.22;0.6;8.0;1.9;3.8;
23.0287178858562;120.338106505922;03:01:57.28;2/17/2011;9;0.47;197.69;-3.30880114687204;0.9;201.7;198.391198853128;5.6;-0.4;28.8;.02;13.93;13.95;89;13;518.5;16;-0.8;D;2604.8;2;12.139;0.5;0.5;140;175.8936;120.338115;23.028609;0;0;1;N;90;90;15;106;106;175.8936;0;23.10;451;0.22;0.0;8.1;1.9;3.5;
23.028715656359;120.33810571622;03:01:58.28;2/17/2011;9;0.47;197.69;-3.30880114687204;0.9;201.2;197.891198853128;5.6;-0.5;28.8;.02;13.93;13.95;89;13;518.5;16;-0.8;D;2604.8;2;11.898;0.5;0.5;140;175.42;120.338115;23.028609;0;0;1;N;90;90;15;105;105;175.42;0;23.10;451;0.22;0.0;7.9;1.9;3.4;
23.0287148749923;120.338106053855;03:01:59.30;2/17/2011;9;0.44;197.65;-3.30880114687204;0.9;200.7;197.391198853128;5.6;-0.5;28.8;.01;13.93;13.94;89;13;518.5;16;-0.8;D;2604.8;2;11.809;0.5;0.5;140;175.5534;120.338115;23.028609;0;0;1;N;90;90;15;108;108;175.5534;0;23.10;451;0.22;-0.4;7.4;1.8;4.0;
23.0287107332639;120.338104693772;03:02:00.30;2/17/2011;9;0.46;196.16;-3.30880114687204;0.9;200.2;196.891198853128;5.6;-0.5;28.8;.00;13.83;13.83;89;13;518.5;16;-0.8;D;2604.7;2;11.361;0.5;0.5;140;174.6735;120.338115;23.028609;0;0;1;N;90;90;15;105;105;174.6735;0;23.10;451;0.22;0.5;11.4;2.7;3.8;
23.0287084837066;120.338103973316;03:02:01.30;2/17/2011;9;0.46;196.16;-3.30880114687204;0.9;199.5;196.191198853128;5.5;-0.6;28.8;.01;13.83;13.85;89;13;518.5;16;-0.8;D;2604.7;2;11.120;0.5;0.5;140;174.1756;120.338115;23.028609;0;0;1;N;90;90;15;105;105;174.1756;0;23.10;451;0.22;0.5;11.4;2.7;3.8;
23.0287077422594;120.338102636112;03:02:02.33;2/17/2011;9;0.44;195.93;-3.30880114687204;0.9;199.1;195.791198853128;5.7;-0.2;28.8;.01;13.83;13.84;89;13;518.5;16;-0.8;D;2604.7;2;11.053;0.5;0.5;140;173.4265;120.338115;23.028609;0;0;1;N;91;91;15;101;101;173.4265;0;23.10;451;0.22;-0.2;5.9;1.4;3.8;
23.0287064507539;120.33810278013;03:02:03.33;2/17/2011;9;0.43;195.56;-3.30880114687204;0.9;198.3;194.991198853128;5.6;-0.7;28.8;.01;13.83;13.84;89;13;518.5;16;-0.8;D;2604.7;2;10.909;0.5;0.5;140;173.417;120.338115;23.028609;0;0;1;N;90;90;15;104;104;173.5248;0;23.11;451;0.22;-0.1;4.8;1.1;4.0;
23.0287031492207;120.338101139658;03:02:04.33;2/17/2011;9;0.5;190.63;-3.30880114687204;0.9;197.8;194.491198853128;5.6;-0.7;28.8;.02;13.73;13.76;89;13;518.4;16;-0.8;D;2604.7;2;10.565;0.5;0.5;140;172.2843;120.338115;23.028609;0;0;1;N;90;90;15;100;100;172.2843;0;23.11;451;0.22;-0.1;4.8;1.1;4.0;
23.0286995418368;120.33809987941;03:02:05.34;2/17/2011;9;0.54;190.99;-3.30880114687204;0.9;196.8;193.491198853128;5.6;-0.3;28.8;.02;13.73;13.76;89;13;518.4;16;-0.8;D;2604.7;2;10.186;0.5;0.5;140;171.2624;120.338115;23.028609;0;0;1;N;90;90;15;99;99;171.2624;0;23.11;451;0.22;1.2;11.9;2.8;4.2;
23.0286972577901;120.338099297372;03:02:06.36;2/17/2011;9;0.54;190.99;-3.30880114687204;0.9;196.3;192.991198853128;5.6;-0.7;28.8;.01;13.73;13.74;89;13;518.4;16;-0.8;D;2604.7;2;9.945;0.5;0.5;140;170.7009;120.338115;23.028609;0;0;1;N;90;90;15;98;98;170.7009;0;23.11;451;0.22;0.4;7.4;1.8;3.4;
23.0286940472243;120.338099773908;03:02:07.36;2/17/2011;9;0.58;188.55;-3.30880114687204;0.9;195.6;192.291198853128;5.6;-0.4;28.8;.01;13.73;13.75;89;13;518.4;16;-0.8;D;2620.5;2;9.584;0.5;0.5;140;170.6438;120.338115;23.028609;0;0;1;N;90;90;15;101;101;170.6438;0;23.11;451;0.22;0.6;6.4;1.5;4.1;
23.0286917481596;120.338099256292;03:02:08.36;2/17/2011;9;0.58;188.55;-3.30880114687204;0.9;194.7;191.391198853128;5.6;-0.1;28.8;.03;13.73;13.76;89;13;518.4;16;-0.8;D;2620.5;2;9.341;0.5;0.5;140;170.0683;120.338115;23.028609;0;0;1;N;90;90;15;102;102;170.0683;0;23.11;451;0.22;0.6;6.4;1.5;4.1;
23.0286898236502;120.338097949297;03:02:09.36;2/17/2011;9;0.54;189.6;-3.30880114687204;0.9;193.8;190.491198853128;5.6;-0.1;28.8;.01;13.73;13.74;89;13;518.4;16;-0.8;D;2620.5;2;9.155;0.5;0.5;140;169.0127;120.338115;23.028609;0;0;1;N;90;90;15;100;100;169.1318;0;23.11;451;0.22;-0.8;10.0;2.4;3.7;
23.028687649524;120.338097893294;03:02:10.39;2/17/2011;9;0.5;190.09;-3.30880114687204;0.9;192.5;189.191198853128;5.6;-0.2;28.8;.03;13.73;13.76;89;13;518.4;16;-0.8;D;2620.5;2;8.919;0.5;0.5;140;168.6806;120.338115;23.028609;0;0;1;N;90;90;15;103;103;168.6806;0;23.11;451;0.22;1.2;4.3;1.0;2.7;
23.0286843104402;120.33809627808;03:02:11.41;2/17/2011;9;0.51;187.62;-3.30880114687204;0.9;191.4;188.091198853128;5.6;-0.7;28.8;.01;13.73;13.75;89;13;518.4;16;-0.8;D;2620.4;2;8.591;0.5;0.5;140;167.1133;120.338115;23.028609;0;0;1;N;90;90;15;99;99;167.1133;0;23.11;451;0.22;1.2;4.3;1.0;2.7;
23.0286807355543;120.338096539737;03:02:12.42;2/17/2011;9;0.49;187.72;-3.30880114687204;0.9;190.3;186.991198853128;5.5;-0.6;28.8;.02;13.73;13.76;89;13;518.4;16;-0.8;D;2620.4;2;8.198;0.5;0.5;140;166.6761;120.338115;23.028609;0;0;1;N;91;91;15;103;103;166.8018;0;23.11;451;0.22;0.3;7.8;1.8;4.1;
23.0286777365808;120.338096422943;03:02:13.95;2/17/2011;9;0.48;187.65;-3.30880114687204;0.9;188.8;185.491198853128;5.6;-0.9;28.8;.02;12.74;12.76;89;13;518.4;16;-0.8;D;2620.4;2;7.876;0.5;0.5;140;166.0324;120.338115;23.028609;0;0;1;N;90;90;15;107;107;166.0324;0;23.10;451;0.22;0.9;10.8;2.6;3.1;
23.0286769280275;120.338094871845;03:02:14.95;2/17/2011;9;0.47;186.1;-3.30880114687204;0.9;188.1;184.791198853128;5.5;0;28.8;.01;12.74;12.76;89;13;518.4;16;-0.8;D;2636.4;2;7.829;0.5;0.5;140;164.7462;120.338115;23.028609;0;0;1;N;90;90;15;103;103;164.8761;0;23.10;451;0.22;0.3;9.2;2.2;3.9;
23.0286735951937;120.3380948941;03:02:15.97;2/17/2011;9;0.51;185.75;-3.30880114687204;0.9;187.1;183.791198853128;5.4;-0.2;28.8;.01;12.74;12.75;89;13;518.4;16;-0.8;D;2636.4;2;7.472;0.5;0.5;140;164.0154;120.338115;23.028609;0;0;1;N;90;90;15;104;104;164.1497;0;23.10;451;0.22;0.0;6.5;1.5;3.1;
23.028669674482;120.338094982238;03:02:16.98;2/17/2011;9;0.54;182.37;-3.30880114687204;0.9;186.2;182.891198853128;5.6;-0.8;28.8;.02;12.84;12.87;89;13;518.4;16;-0.8;D;2636.3;3;72.388;0.5;0.5;140;191.166;120.337958;23.028031;0;0;1;N;90;90;15;148;148;191.1296;0;23.09;451;0.22;0.4;4.4;1.0;3.3;
23.0286677254665;120.338094887826;03:02:17.98;2/17/2011;9;0.54;182.37;-3.30880114687204;0.9;185.8;182.491198853128;5.6;0;28.8;.02;13.73;13.76;89;13;518.4;16;-0.8;D;2636.3;3;72.174;0.5;0.5;140;191.1917;120.337958;23.028031;0;0;1;N;90;90;15;150;150;191.1917;0;23.09;451;0.22;0.4;10.6;2.5;3.4;
23.0286673957549;120.338094955042;03:02:18.98;2/17/2011;9;0.53;181.21;-3.30880114687204;0.9;185.9;182.591198853128;5.6;0.1;28.8;.01;13.73;13.74;89;13;518.4;16;-0.8;D;2636.3;3;72.139;0.5;0.5;140;191.2028;120.337958;23.028031;0;0;1;N;90;90;15;149;149;191.2028;0;23.08;451;0.22;0.7;10.4;2.5;3.6;
23.0286635940001;120.338094924167;03:02:20.00;2/17/2011;9;0.55;179.21;-3.30880114687204;0.9;186.4;183.091198853128;5.6;0;28.9;.02;13.73;13.75;89;13;518.4;16;-0.8;D;2636.3;3;71.724;0.5;0.5;140;191.2659;120.337958;23.028031;0;0;1;N;90;90;15;149;149;191.2659;0;23.07;450;0.22;1.5;8.6;2.0;2.9;
23.0286594971208;120.338094964949;03:02:21.01;2/17/2011;9;0.54;178.32;-3.30880114687204;0.9;187;183.691198853128;5.6;-0.2;28.9;.01;13.73;13.74;89;13;518.4;16;-0.8;D;2610.8;3;71.278;0.5;0.5;140;191.3407;120.337958;23.028031;0;0;1;N;90;90;15;223;223;191.3407;0;23.07;451;0.22;0.7;4.0;1.0;3.3;
23.0286566666667;120.338095;03:02:22.05;2/17/2011;9;0.53;179.16;-3.30880114687204;0.9;188.9;185.591198853128;5.4;0.1;28.9;.02;13.73;13.75;89;13;518.4;16;-0.8;D;2610.8;3;71.014;0.5;0.5;140;191.366;120.337958;23.028031;0;0;1;N;90;90;15;219;219;191.366;0;23.07;450;0.22;0.3;5.8;1.4;3.9;
23.0286542989012;120.338094707745;03:02:23.06;2/17/2011;9;0.53;179.16;-3.30880114687204;0.9;191.4;188.091198853128;5.7;0.3;28.9;.03;13.73;13.76;89;13;518.4;16;-0.8;D;2610.8;3;70.706;0.5;0.5;140;191.4119;120.337958;23.028031;0;0;1;N;91;91;15;212;212;191.4119;0;23.07;451;0.22;-0.6;6.2;1.5;3.5;
23.0286536120825;120.338094751094;03:02:24.06;2/17/2011;9;0.5;176.44;-3.30880114687204;0.9;193.6;190.291198853128;6;-0.1;28.8;.03;13.73;13.76;89;13;518.4;16;-0.8;D;2610.8;3;70.632;0.5;0.5;140;191.4277;120.337958;23.028031;0;0;1;N;92;92;15;206;206;191.4277;0;23.07;451;0.22;1.0;8.7;2.1;2.9;
23.0286495416567;120.338094893012;03:02:25.06;2/17/2011;9;0.48;179.9;-3.30880114687204;0.9;195.5;192.191198853128;6;-0.4;28.8;.02;13.73;13.74;89;13;518.4;16;-0.8;D;2610.6;3;70.191;0.5;0.5;140;191.5125;120.337958;23.028031;0;0;1;N;92;92;15;201;201;191.5125;0;23.07;451;0.22;0.3;6.3;1.5;3.4;
23.0286472261173;120.338094290285;03:02:26.06;2/17/2011;9;0.48;179.9;-3.30880114687204;0.9;198.3;194.991198853128;5.9;-0.3;28.8;.02;13.73;13.75;89;13;518.4;16;-0.8;D;2610.6;3;69.927;0.5;0.5;140;191.5051;120.337958;23.028031;0;0;1;N;92;92;15;194;194;191.5074;0;23.07;451;0.22;0.6;5.4;1.3;3.3;
23.0286469814846;120.338094569426;03:02:27.06;2/17/2011;9;0.46;183.02;-3.30880114687204;0.9;200.3;196.991198853128;5.9;0;28.9;.01;13.83;13.84;89;13;518.4;16;-0.8;D;2610.6;3;69.906;0.5;0.5;140;191.5325;120.337958;23.028031;0;0;1;N;92;92;15;189;189;191.5365;0;23.07;451;0.22;0.7;6.8;1.6;2.7;
23.0286436309874;120.338092836448;03:02:28.08;2/17/2011;9;0.44;184.31;-3.30880114687204;0.9;202.3;198.991198853128;5.8;-0.4;28.9;.02;13.83;13.85;89;13;518.4;16;-0.8;D;2610.6;3;69.505;0.5;0.5;140;191.4507;120.337958;23.028031;0;0;1;N;91;91;15;182;182;191.4566;0;23.08;451;0.22;0.1;10.0;2.4;4.5;
23.0286424186806;120.338092968029;03:02:29.08;2/17/2011;9;0.49;187.73;-3.30880114687204;0.9;204.2;200.891198853128;5.8;-0.1;28.9;.02;13.83;13.85;89;13;518.4;16;-0.8;D;2610.6;3;69.376;0.5;0.5;140;191.4837;120.337958;23.028031;0;0;1;N;91;91;15;177;177;191.4837;0;23.08;451;0.22;-0.3;4.8;1.1;3.0;
23.02864;120.338091666667;03:02:30.08;2/17/2011;9;0.49;190.14;-3.30880114687204;0.9;206;202.691198853128;5.8;-0.1;28.9;.01;13.83;13.84;89;13;518.4;16;-0.8;D;2610.6;3;69.148;0.5;0.5;140;191.5042;120.337958;23.028031;0;0;1;N;91;91;15;172;172;191.5042;0;23.08;451;0.22;-0.3;4.8;1.1;3.0;
23.0286378444931;120.338090660264;03:02:31.11;2/17/2011;9;0.49;190.14;-3.30880114687204;0.9;207.5;204.191198853128;5.6;-0.3;28.9;.01;13.73;13.74;89;13;518.4;16;-0.8;D;2610.6;3;68.830;0.5;0.5;140;191.3753;120.337958;23.028031;0;0;1;N;90;90;15;167;167;191.3753;0;23.09;451;0.22;1.0;8.1;1.9;3.6;
23.0286345411614;120.338091435592;03:02:32.11;2/17/2011;9;0.49;192.8;-3.30880114687204;0.9;208.9;205.591198853128;5.6;0;28.9;.02;13.73;13.75;89;13;518.4;16;-0.8;D;2620.1;3;68.486;0.5;0.5;140;191.501;120.337958;23.028031;0;0;1;N;90;90;15;163;163;191.501;0;23.10;450;0.22;0.9;4.9;1.2;2.6;
23.0286324028861;120.338090298187;03:02:33.13;2/17/2011;9;0.49;192.8;-3.30880114687204;0.9;210;206.691198853128;5.6;-0.2;28.8;.02;13.74;13.75;89;13;518.4;16;-0.8;D;2620.1;3;68.230;0.5;0.5;140;191.445;120.337958;23.028031;0;0;1;N;90;90;15;160;160;191.445;0;23.10;450;0.22;0.9;4.9;1.2;2.6;
23.0286320849305;120.338089297123;03:02:34.14;2/17/2011;9;0.5;192.89;-3.30880114687204;0.9;211.3;207.991198853128;5.6;-0.6;28.8;.02;13.63;13.66;89;13;518.4;16;-0.8;D;2620.1;3;68.175;0.5;0.5;140;191.3665;120.337958;23.028031;0;0;1;N;90;90;15;156;156;191.3665;0;23.10;451;0.22;0.6;11.0;2.6;3.5;
